ticker,event_date,setup_type,adsh,company_name,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
A,2023-01-09,s11_buyback_announcement,0000950170-23-000508,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2023-01-10,146.5524320168371,30.0,2023-02-23,139.7410430908203,-0.046477488174568315,-0.04947748817456832,False,-0.04947748817456832,True,-0.06227170791610481,0.03462859471661739,-0.08410608289118571,
A,2023-01-09,s11_buyback_announcement,0000950170-23-000508,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2023-01-10,146.5524320168371,60.0,2023-04-06,134.9153289794922,-0.07940573129491257,-0.08240573129491258,True,-0.10299999999999998,True,-0.06227170791610481,0.06068853981232958,-0.14309427110724215,
A,2023-01-09,s11_buyback_announcement,0000950170-23-000508,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2023-01-10,146.5524320168371,90.0,2023-05-19,125.96205139160156,-0.14049838915583424,-0.14349838915583424,True,-0.10299999999999998,True,-0.06227170791610481,0.0851325335883173,-0.22863092274415153,
A,2024-09-03,s11_buyback_announcement,0001090872-24-000036,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2024-09-04,136.50231016348218,30.0,2024-10-16,137.43092346191406,0.006802912692977392,0.003802912692977392,False,0.003802912692977392,False,0.003802912692977392,0.0615885991435563,-0.05778568645057891,
A,2024-09-03,s11_buyback_announcement,0001090872-24-000036,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2024-09-04,136.50231016348218,60.0,2024-11-27,136.47262573242188,-0.00021746467898420274,-0.003217464678984203,False,-0.003217464678984203,True,-0.046515444687387775,0.09172426727119798,-0.09494173195018218,
A,2024-09-03,s11_buyback_announcement,0001090872-24-000036,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2024-09-04,136.50231016348218,90.0,2025-01-14,141.96067810058594,0.03998736673809056,0.036987366738090555,False,0.036987366738090555,True,-0.046515444687387775,0.06496016009206196,-0.027972793353971404,
A,2025-03-03,s11_buyback_announcement,0001090872-25-000010,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2025-03-04,123.7194833512299,30.0,2025-04-15,102.28047180175781,-0.1732872702726087,-0.1762872702726087,True,-0.10300000000000009,True,-0.061545410481035345,-0.06983282478082575,-0.10645444549178296,
A,2025-03-03,s11_buyback_announcement,0001090872-25-000010,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2025-03-04,123.7194833512299,60.0,2025-05-29,112.35774993896484,-0.09183463351532095,-0.09483463351532095,True,-0.10300000000000009,True,-0.061545410481035345,0.02089835335633561,-0.11573298687165656,
A,2025-03-03,s11_buyback_announcement,0001090872-25-000010,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)",2025-03-04,123.7194833512299,90.0,2025-07-14,119.35321807861328,-0.03529165459106498,-0.03829165459106498,True,-0.10300000000000009,True,-0.061545410481035345,0.0842355280011553,-0.12252718259222029,
ABT,2024-10-16,s11_buyback_announcement,0001628280-24-042893,ABBOTT LABORATORIES  (ABT)  (CIK 0000001800),2024-10-17,115.19263004059187,30.0,2024-11-29,115.25083923339844,0.0005053204600506955,-0.0024946795399493045,False,-0.0024946795399493045,True,-0.03337687693041136,0.028400296025281158,-0.03089497556523046,
ABT,2024-10-16,s11_buyback_announcement,0001628280-24-042893,ABBOTT LABORATORIES  (ABT)  (CIK 0000001800),2024-10-17,115.19263004059187,60.0,2025-01-15,108.37385559082031,-0.05919453742282588,-0.06219453742282588,False,-0.06219453742282588,True,-0.03337687693041136,0.015130592152169164,-0.07732512957499504,
ABT,2024-10-16,s11_buyback_announcement,0001628280-24-042893,ABBOTT LABORATORIES  (ABT)  (CIK 0000001800),2024-10-17,115.19263004059187,90.0,2025-02-28,134.62353515625,0.1686818428297976,0.1656818428297976,False,0.1656818428297976,True,-0.03337687693041136,0.01752791805879128,0.1481539247710063,
ABX,2023-12-12,s11_buyback_announcement,0001814287-23-000053,"Abacus Life, Inc.  (ABL, ABLLL, ABLLW)  (CIK 0001814287)",2023-12-13,7.421982081738539,30.0,2024-01-29,11.913978576660156,0.6052286903216832,0.6022286903216832,False,0.6022286903216832,False,0.6022286903216832,0.06194288476805454,0.5402858055536287,
ABX,2023-12-12,s11_buyback_announcement,0001814287-23-000053,"Abacus Life, Inc.  (ABL, ABLLL, ABLLW)  (CIK 0001814287)",2023-12-13,7.421982081738539,60.0,2024-03-12,10.817660331726074,0.4575163632289616,0.4545163632289616,False,0.4545163632289616,False,0.4545163632289616,0.11708619049330071,0.3374301727356609,
